Arcsec,Contr_0nm,Sen_0nm,Contr_2nm,Sen_2nm,Contr_5nm,Sen_5nm,Contr_10nm,Sen_10nm
3.2445,5.879E-05,21.6002,5.939E-05,21.5891,6.237E-05,21.5361,6.207E-05,21.5413
3.3075,5.897E-05,21.5970,5.877E-05,21.6006,6.185E-05,21.5452,6.122E-05,21.5563
3.3705,6.025E-05,21.5736,6.044E-05,21.5702,6.194E-05,21.5436,6.095E-05,21.5611
3.4335,6.123E-05,21.5561,6.231E-05,21.5371,6.220E-05,21.5390,6.084E-05,21.5631
3.4965,6.083E-05,21.5632,6.295E-05,21.5260,6.161E-05,21.5493,6.075E-05,21.5647
3.5595,6.022E-05,21.5742,6.179E-05,21.5463,6.087E-05,21.5624,6.110E-05,21.5584
3.6225,5.902E-05,21.5961,6.065E-05,21.5665,6.037E-05,21.5715,6.172E-05,21.5475
3.6855,5.761E-05,21.6222,6.126E-05,21.5556,5.954E-05,21.5866,6.195E-05,21.5435
3.7485,5.729E-05,21.6283,6.231E-05,21.5371,5.916E-05,21.5934,6.187E-05,21.5449
3.8115,5.837E-05,21.6080,6.269E-05,21.5306,5.995E-05,21.5790,6.142E-05,21.5527
3.8745,6.005E-05,21.5772,6.230E-05,21.5372,6.092E-05,21.5616,6.172E-05,21.5474
3.9375,6.051E-05,21.5689,6.163E-05,21.5490,6.103E-05,21.5596,6.216E-05,21.5396
4.0005,5.894E-05,21.5974,6.191E-05,21.5440,6.024E-05,21.5737,6.172E-05,21.5474
4.0635,5.812E-05,21.6127,6.234E-05,21.5365,5.991E-05,21.5797,6.102E-05,21.5598
4.1265,5.908E-05,21.5948,6.219E-05,21.5392,6.045E-05,21.5700,6.157E-05,21.5501
4.1895,5.970E-05,21.5835,6.139E-05,21.5533,6.194E-05,21.5435,6.335E-05,21.5192
4.2525,5.967E-05,21.5841,6.099E-05,21.5604,6.275E-05,21.5295,6.380E-05,21.5114
4.3155,5.979E-05,21.5818,6.121E-05,21.5565,6.135E-05,21.5539,6.222E-05,21.5386
4.3785,6.068E-05,21.5658,6.158E-05,21.5500,6.018E-05,21.5749,6.120E-05,21.5567
4.4415,6.214E-05,21.5400,6.193E-05,21.5438,6.104E-05,21.5595,6.137E-05,21.5536
4.5045,6.266E-05,21.5310,6.127E-05,21.5553,6.205E-05,21.5417,6.173E-05,21.5473
4.5675,6.214E-05,21.5401,6.006E-05,21.5771,6.244E-05,21.5348,6.199E-05,21.5427
4.6305,6.118E-05,21.5569,5.928E-05,21.5912,6.306E-05,21.5242,6.224E-05,21.5384
4.6935,5.991E-05,21.5798,5.947E-05,21.5878,6.344E-05,21.5176,6.162E-05,21.5492
4.7565,6.000E-05,21.5782,6.022E-05,21.5742,6.353E-05,21.5160,6.120E-05,21.5566
4.8195,6.111E-05,21.5581,6.016E-05,21.5752,6.312E-05,21.5231,6.186E-05,21.5449
4.8825,6.136E-05,21.5539,5.889E-05,21.5983,6.147E-05,21.5518,6.187E-05,21.5448
4.9455,6.126E-05,21.5556,5.819E-05,21.6114,5.983E-05,21.5811,6.160E-05,21.5496
5.0085,6.156E-05,21.5502,5.975E-05,21.5827,5.985E-05,21.5809,6.213E-05,21.5402
5.0715,6.129E-05,21.5550,6.166E-05,21.5485,5.993E-05,21.5794,6.235E-05,21.5364
5.1345,6.081E-05,21.5636,6.277E-05,21.5291,5.969E-05,21.5838,6.081E-05,21.5636
5.1975,6.099E-05,21.5604,6.318E-05,21.5220,5.988E-05,21.5803,5.959E-05,21.5855
5.2605,6.134E-05,21.5542,6.314E-05,21.5228,6.042E-05,21.5706,5.965E-05,21.5845
5.3235,6.137E-05,21.5537,6.352E-05,21.5162,6.064E-05,21.5666,5.948E-05,21.5875
5.3865,6.082E-05,21.5635,6.335E-05,21.5191,6.024E-05,21.5737,5.936E-05,21.5897
5.4495,6.043E-05,21.5703,6.239E-05,21.5356,6.068E-05,21.5660,6.009E-05,21.5765
5.5125,6.107E-05,21.5590,6.238E-05,21.5359,6.180E-05,21.5459,6.112E-05,21.5581
5.5755,6.179E-05,21.5462,6.248E-05,21.5342,6.232E-05,21.5369,6.120E-05,21.5566
